Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,ETH,JP225
2017/2/2,990.000977,1013.52002,983.221008,1011.799988,10.82,18914.58
2017/2/3,1011.460022,1033.869995,1008.789978,1029.910034,11.11,18918.2
2017/2/4,1031.329956,1045.900024,1015.159973,1042.900024,11.43,#N/A
2017/2/5,1043.52002,1043.630005,1022.369995,1027.339966,11.35,#N/A
2017/2/6,1028.400024,1044.640015,1028.160034,1038.150024,11.39,18976.71
2017/2/7,1040.140015,1061.930054,1040.140015,1061.349976,11.52,18910.78
2017/2/8,1062.319946,1078.969971,1037.48999,1063.069946,11.43,19007.6
2017/2/9,1064.699951,1088.98999,953.343994,994.382996,11.03,18907.67
2017/2/10,995.632019,998.905029,946.690979,988.674011,11.28,19378.93
2017/2/11,988.89801,1009.289978,982.830017,1004.450012,11.35,#N/A
2017/2/12,1003.52002,1004.76001,996.921021,999.18103,11.4,#N/A
2017/2/13,998.88501,1002.099976,976.002014,990.642029,11.27,19459.15
2017/2/14,991.734985,1011.51001,986.471008,1004.549988,13.03,19238.98
2017/2/15,1006.210022,1008.840027,1001.580017,1007.47998,12.92,19437.98
2017/2/16,1007.650024,1033.369995,1007.650024,1027.439941,12.9,19347.53
2017/2/17,1026.119995,1053.170044,1025.640015,1046.209961,12.68,19234.62
2017/2/18,1049.209961,1061.099976,1046.959961,1054.420044,12.81,#N/A
2017/2/19,1054.76001,1056.810059,1043.459961,1047.869995,12.76,#N/A
2017/2/20,1048.689941,1080.48999,1041.689941,1079.97998,12.43,19251.08
2017/2/21,1079.280029,1117.25,1076.930054,1115.300049,12.67,19381.44
2017/2/22,1114.800049,1125.390015,1100.550049,1117.439941,12.6,19379.87
2017/2/23,1117.27002,1176.619995,1116.959961,1166.719971,13.12,19371.46
2017/2/24,1172.709961,1200.390015,1131.959961,1173.680054,13.07,19283.54
2017/2/25,1170.410034,1174.849976,1124.589966,1143.839966,13.55,#N/A
2017/2/26,1144.27002,1167.469971,1130.199951,1165.199951,14.52,#N/A
2017/2/27,1163.780029,1181.97998,1163.380005,1179.969971,15.4,19107.47
2017/2/28,1180.719971,1193.25,1171.819946,1179.969971,15.82,19118.99
2017/3/1,1180.040039,1222.5,1179.689941,1222.5,17.35,19393.54
2017/3/2,1224.680054,1262.130005,1215.619995,1251.01001,19.03,19564.8
2017/3/3,1250.709961,1280.310059,1250.709961,1274.98999,19.46,19469.17
2017/3/4,1277.430054,1279.400024,1230.51001,1255.150024,18.62,#N/A
2017/3/5,1254.290039,1267.290039,1238.060059,1267.119995,19.3,#N/A
2017/3/6,1267.469971,1276,1264.599976,1272.829956,19.61,19379.14
2017/3/7,1273.209961,1275.550049,1204.800049,1223.540039,18.89,19344.15
2017/3/8,1223.22998,1232.160034,1148.079956,1150,16.65,19254.03
2017/3/9,1150.349976,1197.459961,1141.22998,1188.48999,17.75,19318.58
2017/3/10,1189.359985,1270.469971,1077.25,1116.719971,19.33,19604.61
2017/3/11,1116.319946,1193.829956,1116.319946,1175.829956,21.47,#N/A
2017/3/12,1176.619995,1226.97998,1175.359985,1221.380005,23.44,#N/A
2017/3/13,1221.780029,1237.369995,1217.030029,1231.920044,28.59,19633.75
2017/3/14,1232.160034,1244.810059,1220.719971,1240,28.65,19609.5
2017/3/15,1240.160034,1251.609985,1239.75,1249.609985,35.06,19577.38
2017/3/16,1251.329956,1257.97998,1152.439941,1187.810059,46.35,19590.14
2017/3/17,1180.160034,1180.160034,1099.569946,1100.22998,46.83,19521.59
2017/3/18,1099.689941,1114.069946,957.655029,973.817993,34.16,#N/A
2017/3/19,976.72998,1069.910034,976.72998,1036.73999,44.74,#N/A
2017/3/20,1037.23999,1063.030029,1036.680054,1054.22998,43.39,#N/A
2017/3/21,1055.359985,1122.430054,1055.359985,1120.540039,43.15,19455.88
2017/3/22,1120.650024,1120.650024,1014.210022,1049.140015,42.34,19041.38
2017/3/23,1050.050049,1058.01001,1028.930054,1038.589966,43.68,19085.31
2017/3/24,1038.449951,1040.469971,934.357971,937.52002,53.11,19262.53
2017/3/25,936.539978,975.760986,903.713013,972.778992,51.25,#N/A
2017/3/26,974.015015,1007.960022,954.185974,966.724976,50.52,19060.5
2017/3/27,972.054993,1046.400024,971.984009,1045.77002,49.67,18985.59
2017/3/28,1044.579956,1064.650024,1027.72998,1047.150024,50.77,19202.87
2017/3/29,1046.079956,1055.130005,1015.880005,1039.969971,53.13,19217.48
2017/3/30,1042.209961,1049.290039,1020.039978,1026.430054,52.21,19063.22
2017/3/31,1026.640015,1074.920044,1026.640015,1071.790039,50.04,18909.26
2017/4/1,1071.709961,1091.719971,1061.089966,1080.5,50.7,#N/A
2017/4/2,1080.609985,1107.589966,1075.449951,1102.170044,48.75,18979
2017/4/3,1102.949951,1151.73999,1102.949951,1143.810059,44.36,18983.23
2017/4/4,1145.52002,1156.439941,1120.52002,1133.25,44.64,18810.25
2017/4/5,1134.140015,1135.089966,1113.630005,1124.780029,45.3,18861.27
2017/4/6,1125.810059,1188.369995,1125.810059,1182.680054,43.24,18597.06
2017/4/7,1178.939941,1186.579956,1163.390015,1176.900024,42.16,18664.63
2017/4/8,1172.650024,1184.97998,1162.579956,1175.949951,44.31,#N/A
2017/4/9,1176.569946,1197.209961,1171.859985,1187.869995,43.27,18800.5
2017/4/10,1187.300049,1190.339966,1179.040039,1187.130005,43.44,18797.88
2017/4/11,1187.459961,1208.069946,1187.459961,1205.01001,43.41,18747.87
2017/4/12,1204.810059,1207.140015,1196.76001,1200.369995,46.29,18552.61
2017/4/13,1201.02002,1205.890015,1156.439941,1169.280029,50.22,18426.84
2017/4/14,1170.329956,1190.800049,1159.790039,1167.540039,47.57,18335.63
2017/4/15,1167.300049,1188,1164.959961,1172.52002,49.1,#N/A
2017/4/16,1172.609985,1187.219971,1172.609985,1182.939941,48.72,18240.5
2017/4/17,1183.25,1194.900024,1172.650024,1193.910034,48.3,18355.26
2017/4/18,1193.77002,1217.569946,1193.77002,1211.670044,50.71,18418.59
2017/4/19,1212.130005,1215.51001,1205.079956,1210.290039,48.31,18432.2
2017/4/20,1211.079956,1240.790039,1208.410034,1229.079956,49.67,18430.49
2017/4/21,1229.420044,1235.939941,1215.560059,1222.050049,48.22,18620.75
2017/4/22,1222.709961,1235.560059,1208.469971,1231.709961,48.55,#N/A
2017/4/23,1231.920044,1232.199951,1203.939941,1207.209961,48.49,18909
2017/4/24,1209.630005,1250.939941,1209.630005,1250.150024,50.03,18875.88
2017/4/25,1250.449951,1267.579956,1249.969971,1265.48999,49.89,19079.33
2017/4/26,1265.98999,1294.829956,1265.930054,1281.079956,52.72,19289.43
2017/4/27,1281.880005,1319.699951,1281.300049,1317.72998,62.17,19251.87
2017/4/28,1317.73999,1331.280029,1292.369995,1316.47998,70.16,19196.74
2017/4/29,1317.839966,1327.199951,1315.209961,1321.790039,68.38,#N/A
2017/4/30,1321.869995,1347.910034,1314.920044,1347.890015,79.02,19202.5
2017/5/1,1348.300049,1434.319946,1348.300049,1421.599976,76.3,19310.52
2017/5/2,1421.030029,1473.900024,1415.689941,1452.819946,77.26,19445.7
2017/5/3,1453.780029,1492.77002,1447.48999,1490.089966,79.72,#N/A
2017/5/4,1490.719971,1608.910034,1490.719971,1537.670044,96.98,#N/A
2017/5/5,1540.869995,1618.030029,1530.310059,1555.449951,94.4,#N/A
2017/5/6,1556.810059,1578.800049,1542.5,1578.800049,97.81,#N/A
2017/5/7,1579.469971,1596.719971,1559.76001,1596.709961,94.01,19729
2017/5/8,1596.920044,1723.349976,1596.920044,1723.349976,91.42,19895.7
2017/5/9,1723.890015,1833.48999,1716.300049,1755.359985,91.16,19843
2017/5/10,1756.52002,1788.439941,1719.099976,1787.130005,89.52,19900.09
2017/5/11,1780.369995,1873.930054,1755.349976,1848.569946,89.88,19961.55
2017/5/12,1845.76001,1856.150024,1694.01001,1724.23999,88.66,19883.9
2017/5/13,1723.119995,1812.98999,1651.079956,1804.910034,90.84,#N/A
2017/5/14,1800.859985,1831.420044,1776.619995,1808.910034,90.79,#N/A
2017/5/15,1808.439941,1812.800049,1708.540039,1738.430054,92.41,19869.85
2017/5/16,1741.699951,1785.939941,1686.540039,1734.449951,89.44,19919.82
2017/5/17,1726.72998,1864.050049,1661.910034,1839.089966,89.86,19814.88
2017/5/18,1818.699951,1904.47998,1807.119995,1888.650024,96.91,19553.86
2017/5/19,1897.369995,2004.52002,1890.25,1987.709961,129.53,19590.76
2017/5/20,1984.23999,2084.72998,1974.920044,2084.72998,126.52,#N/A
2017/5/21,2067.030029,2119.080078,2037.5,2041.199951,157.94,19674.5
2017/5/22,2043.189941,2303.899902,2017.869995,2173.399902,174.26,19678.28
2017/5/23,2191.560059,2320.820068,2178.5,2320.419922,181.95,19613.28
2017/5/24,2321.370117,2523.719971,2321.370117,2443.639893,190.05,19742.98
2017/5/25,2446.23999,2763.709961,2285.300049,2304.97998,174.45,19813.13
2017/5/26,2320.889893,2573.790039,2071.98999,2202.419922,160.4,19686.84
2017/5/27,2196.27002,2260.199951,1855.829956,2038.869995,157.76,#N/A
2017/5/28,2054.080078,2267.340088,2054.080078,2155.800049,170.51,19686
2017/5/29,2159.429932,2307.050049,2107.169922,2255.610107,194.91,19682.57
2017/5/30,2255.360107,2301.959961,2124.570068,2175.469971,231.91,19677.85
2017/5/31,2187.189941,2311.080078,2145.570068,2286.409912,230.67,19650.57
2017/6/1,2288.330078,2448.389893,2288.330078,2407.879883,222.24,19860.03
2017/6/2,2404.030029,2488.550049,2373.320068,2488.550049,223.77,20177.28
2017/6/3,2493.719971,2581.909912,2423.570068,2515.350098,224.38,#N/A
2017/6/4,2547.790039,2585.889893,2452.540039,2511.810059,245.33,20122.5
2017/6/5,2512.399902,2686.810059,2510.219971,2686.810059,248.46,20170.82
2017/6/6,2690.840088,2999.909912,2690.840088,2863.199951,264.47,19979.9
2017/6/7,2869.379883,2869.379883,2700.560059,2732.159912,258.07,19984.62
2017/6/8,2720.48999,2815.300049,2670.949951,2805.620117,261.67,19909.26
2017/6/9,2807.439941,2901.709961,2795.620117,2823.810059,281.74,20013.26
2017/6/10,2828.139893,2950.98999,2746.550049,2947.709961,337.67,#N/A
2017/6/11,2942.409912,2996.600098,2840.530029,2958.110107,340.61,19917.5
2017/6/12,2953.219971,2997.26001,2518.560059,2659.629883,401.49,19908.58
2017/6/13,2680.909912,2789.040039,2650.379883,2717.02002,397.54,19898.75
2017/6/14,2716.879883,2786.830078,2412.939941,2506.370117,359.05,19883.52
2017/6/15,2499.580078,2534.709961,2212.959961,2464.580078,361.93,19831.82
2017/6/16,2469.570068,2539.919922,2385.149902,2518.560059,370.23,19943.26
2017/6/17,2514.01001,2685.189941,2484.959961,2655.879883,379.41,#N/A
2017/6/18,2655.350098,2662.100098,2516.330078,2548.290039,371.46,19965
2017/6/19,2549.030029,2662.850098,2549.030029,2589.600098,370.06,20067.75
2017/6/20,2591.26001,2763.449951,2589.820068,2721.790039,359.01,20230.41
2017/6/21,2709.429932,2772.01001,2660.399902,2689.100098,336.87,20138.79
2017/6/22,2691.030029,2723.73999,2642.360107,2705.409912,336.37,20110.51
2017/6/23,2707.340088,2765.169922,2706.370117,2744.909912,341.74,20132.67
2017/6/24,2738.52002,2757.939941,2583.189941,2608.719971,323.7,#N/A
2017/6/25,2607.25,2682.26001,2552.120117,2589.409912,303.25,20118
2017/6/26,2590.570068,2615.25,2376.290039,2478.449951,272.69,20153.35
2017/6/27,2478.449951,2552.449951,2332.98999,2552.449951,293.09,20225.09
2017/6/28,2553.030029,2603.97998,2484.419922,2574.790039,327.93,20130.41
2017/6/29,2567.560059,2588.830078,2510.47998,2539.320068,302.88,20220.3
2017/6/30,2539.23999,2559.25,2478.429932,2480.840088,294.92,20033.43
2017/7/1,2492.600098,2515.27002,2419.22998,2434.550049,274.6,#N/A
2017/7/2,2436.399902,2514.280029,2394.840088,2506.469971,287.99,20044
2017/7/3,2498.560059,2595,2480.469971,2564.060059,282.9,20055.8
2017/7/4,2561,2631.590088,2559.350098,2601.639893,273.3,20032.35
2017/7/5,2602.870117,2622.649902,2538.550049,2601.98999,268.77,20081.63
2017/7/6,2608.100098,2616.719971,2581.689941,2608.560059,270.55,19994.06
2017/7/7,2608.590088,2916.139893,2498.870117,2518.659912,245.99,19929.09
2017/7/8,2520.27002,2571.340088,2492.310059,2571.340088,251.7,#N/A
2017/7/9,2572.610107,2635.48999,2517.590088,2518.439941,242.14,#N/A
2017/7/10,2525.25,2537.159912,2321.129883,2372.560059,215.36,20080.98
2017/7/11,2385.889893,2413.469971,2296.810059,2337.790039,197.4,20195.48
2017/7/12,2332.77002,2423.709961,2275.139893,2398.840088,230.77,20098.38
2017/7/13,2402.699951,2425.219971,2340.830078,2357.899902,209.73,20099.81
2017/7/14,2360.590088,2363.25,2183.219971,2233.340088,199.66,20118.86
2017/7/15,2230.120117,2231.139893,1990.410034,1998.859985,170.65,#N/A
2017/7/16,1991.97998,2058.77002,1843.030029,1929.819946,157.36,#N/A
2017/7/17,1932.619995,2230.48999,1932.619995,2228.409912,193.42,20063.5
2017/7/18,2233.52002,2387.610107,2164.77002,2318.879883,234.39,19999.91
2017/7/19,2323.080078,2397.169922,2260.22998,2273.429932,199.7,20020.86
2017/7/20,2269.889893,2900.699951,2269.889893,2817.600098,227.26,20144.59
2017/7/21,2838.409912,2838.409912,2621.850098,2667.76001,218.3,20099.75
2017/7/22,2668.629883,2862.419922,2657.709961,2810.120117,229.48,#N/A
2017/7/23,2808.100098,2832.179932,2653.939941,2730.399902,225.95,19970
2017/7/24,2732.699951,2777.26001,2699.189941,2754.860107,224.71,19975.67
2017/7/25,2757.5,2768.080078,2480.959961,2576.47998,206.71,19955.2
2017/7/26,2577.77002,2610.76001,2450.800049,2529.449951,203.95,20050.16
2017/7/27,2538.709961,2693.320068,2529.340088,2671.780029,204.32,20079.64
2017/7/28,2679.72998,2897.449951,2679.72998,2809.01001,193.12,19959.84
2017/7/29,2807.02002,2808.76001,2692.800049,2726.449951,205.79,#N/A
2017/7/30,2724.389893,2758.530029,2644.850098,2757.179932,197.98,19953.5
2017/7/31,2763.23999,2889.620117,2720.610107,2875.340088,203.87,19925.18
2017/8/1,2871.300049,2921.350098,2685.610107,2718.26001,226.77,19985.79
2017/8/2,2727.129883,2762.530029,2668.590088,2710.669922,219.95,20080.04
2017/8/3,2709.560059,2813.310059,2685.139893,2804.72998,225.34,20029.26
2017/8/4,2806.929932,2899.330078,2743.719971,2895.889893,223.07,19952.33
2017/8/5,2897.629883,3290.01001,2874.830078,3252.909912,256.51,#N/A
2017/8/6,3257.610107,3293.290039,3155.600098,3213.939941,261.57,20069
2017/8/7,3212.780029,3397.679932,3180.889893,3378.939941,269.18,20055.89
2017/8/8,3370.219971,3484.850098,3345.830078,3419.939941,296.77,19996.01
2017/8/9,3420.399902,3422.76001,3247.669922,3342.469971,296.03,19738.71
2017/8/10,3341.840088,3453.449951,3319.469971,3381.280029,295.89,19729.74
2017/8/11,3373.820068,3679.719971,3372.120117,3650.620117,308.86,#N/A
2017/8/12,3650.629883,3949.919922,3613.699951,3884.709961,310.6,#N/A
2017/8/13,3880.040039,4208.390137,3857.800049,4073.26001,298.06,19556
2017/8/14,4066.100098,4325.129883,3989.159912,4325.129883,300.1,19537.1
2017/8/15,4326.990234,4455.970215,3906.179932,4181.930176,289.82,19753.31
2017/8/16,4200.339844,4381.22998,3994.419922,4376.629883,302.27,19729.28
2017/8/17,4384.439941,4484.700195,4243.709961,4331.689941,301.46,19702.63
2017/8/18,4324.339844,4370.129883,4015.399902,4160.620117,295.59,19470.41
2017/8/19,4137.75,4243.259766,3970.550049,4193.700195,297.47,#N/A
2017/8/20,4189.310059,4196.290039,4069.879883,4087.659912,301.43,19510
2017/8/21,4090.47998,4109.140137,3988.600098,4001.73999,321.59,19393.13
2017/8/22,3998.350098,4128.759766,3674.580078,4100.52002,314.79,19383.84
2017/8/23,4089.01001,4255.779785,4078.409912,4151.52002,317.52,19434.64
2017/8/24,4137.600098,4376.390137,4130.259766,4334.680176,325.61,19353.77
2017/8/25,4332.819824,4455.700195,4307.350098,4371.600098,331.92,19452.61
2017/8/26,4372.060059,4379.279785,4269.52002,4352.399902,333.88,#N/A
2017/8/27,4345.100098,4416.589844,4317.290039,4382.879883,347.89,19485
2017/8/28,4384.450195,4403.930176,4224.640137,4382.660156,347.75,19449.9
2017/8/29,4389.209961,4625.680176,4352.129883,4579.02002,370.67,19362.55
2017/8/30,4570.359863,4626.52002,4471.410156,4565.299805,378.48,19506.54
2017/8/31,4555.589844,4736.049805,4549.399902,4703.390137,383.04,19646.24
2017/9/1,4701.759766,4892.009766,4678.529785,4892.009766,387.74,19691.47
2017/9/2,4901.419922,4975.040039,4469.240234,4578.77002,348.98,#N/A
2017/9/3,4585.27002,4714.080078,4417.589844,4582.959961,347.48,19601.5
2017/9/4,4591.629883,4591.629883,4108.399902,4236.310059,295.17,19508.25
2017/9/5,4228.290039,4427.839844,3998.110107,4376.529785,312.99,19385.81
2017/9/6,4376.589844,4617.25,4376.589844,4597.120117,334.34,19357.97
2017/9/7,4589.140137,4655.040039,4491.330078,4599.879883,329.43,19396.52
2017/9/8,4605.160156,4661,4075.179932,4228.75,296.5,19274.82
2017/9/9,4229.810059,4308.819824,4114.109863,4226.060059,294.4,#N/A
2017/9/10,4229.339844,4245.439941,3951.040039,4122.939941,288.75,19435
2017/9/11,4122.470215,4261.669922,4099.399902,4161.27002,294.53,19545.77
2017/9/12,4168.879883,4344.649902,4085.219971,4130.810059,291.46,19776.62
2017/9/13,4131.97998,4131.97998,3789.919922,3882.590088,277.11,19865.82
2017/9/14,3875.370117,3920.600098,3153.860107,3154.949951,213.91,19807.44
2017/9/15,3166.300049,3733.449951,2946.620117,3637.52002,250.46,19909.5
2017/9/16,3637.75,3808.840088,3487.790039,3625.040039,246.52,#N/A
2017/9/17,3606.280029,3664.810059,3445.639893,3582.879883,251.75,#N/A
2017/9/18,3591.090088,4079.22998,3591.090088,4065.199951,293.5,20126
2017/9/19,4073.790039,4094.070068,3868.870117,3924.969971,282.8,20299.38
2017/9/20,3916.360107,4031.389893,3857.72998,3905.949951,283.74,20310.46
2017/9/21,3901.469971,3916.419922,3613.629883,3631.040039,258.58,20347.48
2017/9/22,3628.02002,3758.27002,3553.530029,3630.699951,264.31,20296.45
2017/9/23,3629.919922,3819.209961,3594.580078,3792.399902,286.17,#N/A
2017/9/24,3796.149902,3796.149902,3666.899902,3682.840088,282.48,20427.5
2017/9/25,3681.580078,3950.25,3681.580078,3926.070068,292.33,20397.58
2017/9/26,3928.409912,3969.889893,3869.899902,3892.350098,287.44,20330.19
2017/9/27,3892.939941,4210.049805,3884.820068,4200.669922,306.47,20267.05
2017/9/28,4197.129883,4279.310059,4109.700195,4174.72998,299.15,20363.11
2017/9/29,4171.620117,4214.629883,4039.290039,4163.069824,291.47,20356.28
2017/9/30,4166.109863,4358.430176,4160.859863,4338.709961,301.46,#N/A
2017/10/1,4341.049805,4403.740234,4269.810059,4403.740234,302.34,20397.5
2017/10/2,4395.810059,4470.22998,4377.459961,4409.319824,297.48,20400.78
2017/10/3,4408.459961,4432.470215,4258.890137,4317.47998,292.46,20614.07
2017/10/4,4319.370117,4352.310059,4210.419922,4229.359863,292.66,20626.66
2017/10/5,4229.879883,4362.640137,4164.049805,4328.410156,295.86,20628.56
2017/10/6,4324.459961,4413.27002,4320.529785,4370.810059,308.59,20690.71
2017/10/7,4369.350098,4443.879883,4321.049805,4426.890137,311.12,#N/A
2017/10/8,4429.669922,4624.140137,4405.640137,4610.47998,308.61,#N/A
2017/10/9,4614.52002,4878.709961,4564.25,4772.02002,297.39,#N/A
2017/10/10,4776.209961,4922.169922,4765.100098,4781.990234,299.87,20823.51
2017/10/11,4789.25,4873.72998,4751.629883,4826.47998,303.46,20881.27
2017/10/12,4829.580078,5446.910156,4822,5446.910156,304.14,20954.72
2017/10/13,5464.160156,5840.299805,5436.850098,5647.209961,338.76,21155.18
2017/10/14,5643.529785,5837.700195,5591.640137,5831.790039,339.63,#N/A
2017/10/15,5835.959961,5852.47998,5478.609863,5678.189941,336.6,21235
2017/10/16,5687.569824,5776.22998,5544.209961,5725.589844,333.38,21255.56
2017/10/17,5741.580078,5800.350098,5472.720215,5605.509766,317.08,21336.12
2017/10/18,5603.819824,5603.819824,5151.439941,5590.689941,314.32,21363.05
2017/10/19,5583.740234,5744.350098,5531.060059,5708.52002,308.09,21448.52
2017/10/20,5708.109863,6060.109863,5627.22998,6011.450195,304.01,21457.64
2017/10/21,5996.790039,6194.879883,5965.069824,6031.600098,300.19,#N/A
2017/10/22,6036.660156,6076.259766,5792.339844,6008.419922,295.45,21737.5
2017/10/23,6006,6075.589844,5732.470215,5930.319824,286.95,21696.65
2017/10/24,5935.52002,5935.52002,5504.180176,5526.640137,298.33,21805.17
2017/10/25,5524.600098,5754.330078,5397.879883,5750.799805,297.92,21707.62
2017/10/26,5747.950195,5976.799805,5721.220215,5904.830078,296.53,21739.78
2017/10/27,5899.740234,5988.390137,5728.819824,5780.899902,297.42,22008.45
2017/10/28,5787.819824,5876.720215,5689.189941,5753.089844,296.3,#N/A
2017/10/29,5754.439941,6255.709961,5724.580078,6153.850098,305.09,22055
2017/10/30,6114.850098,6214.990234,6040.850098,6130.529785,307.75,22011.67
2017/10/31,6132.02002,6470.430176,6103.330078,6468.399902,305.88,22011.61
2017/11/1,6440.970215,6767.310059,6377.879883,6767.310059,291.69,22420.08
2017/11/2,6777.77002,7367.330078,6758.720215,7078.5,287.43,22539.12
2017/11/3,7087.529785,7461.290039,7002.939941,7207.759766,305.71,#N/A
2017/11/4,7164.47998,7492.859863,7031.279785,7379.950195,300.47,#N/A
2017/11/5,7404.52002,7617.47998,7333.189941,7407.410156,296.26,#N/A
2017/11/6,7403.220215,7445.77002,7007.310059,7022.759766,298.89,22548.35
2017/11/7,7023.100098,7253.319824,7023.100098,7144.379883,294.66,22937.6
2017/11/8,7141.379883,7776.419922,7114.02002,7459.689941,309.07,22913.82
2017/11/9,7446.830078,7446.830078,7101.52002,7143.580078,320.88,22868.71
2017/11/10,7173.72998,7312,6436.870117,6618.140137,299.25,22681.42
2017/11/11,6618.609863,6873.149902,6204.220215,6357.600098,314.68,#N/A
2017/11/12,6295.450195,6625.049805,5519.009766,5950.069824,307.91,#N/A
2017/11/13,5938.25,6811.189941,5844.290039,6559.490234,316.72,22380.99
2017/11/14,6561.47998,6764.97998,6461.75,6635.75,337.63,22380.01
2017/11/15,6634.759766,7342.25,6634.759766,7315.540039,333.36,22028.32
2017/11/16,7323.240234,7967.379883,7176.580078,7871.689941,330.92,22351.12
2017/11/17,7853.569824,8004.589844,7561.089844,7708.990234,332.39,22396.8
2017/11/18,7697.209961,7884.990234,7463.439941,7790.149902,347.61,#N/A
2017/11/19,7766.029785,8101.910156,7694.100098,8036.490234,354.39,#N/A
2017/11/20,8039.069824,8336.860352,7949.359863,8200.639648,366.73,22261.76
2017/11/21,8205.740234,8348.660156,7762.709961,8071.259766,360.4,22416.48
2017/11/22,8077.950195,8302.259766,8075.470215,8253.549805,380.65,22523.15
2017/11/23,8232.379883,8267.400391,8038.77002,8038.77002,410.17,#N/A
2017/11/24,8074.02002,8374.160156,7940.930176,8253.69043,474.91,22550.85
2017/11/25,8241.709961,8790.919922,8191.149902,8790.919922,466.28,#N/A
2017/11/26,8789.040039,9522.929688,8775.589844,9330.549805,471.33,#N/A
2017/11/27,9352.719727,9818.349609,9352.719727,9818.349609,480.36,22495.99
2017/11/28,9823.429688,10125.7002,9736.299805,10058.79981,472.9,22486.24
2017/11/29,10077.40039,11517.40039,9601.030273,9888.610352,427.52,22597.2
2017/11/30,9906.790039,10801,9202.049805,10233.59961,447.11,22724.96
2017/12/1,10198.59961,11046.7002,9694.650391,10975.59961,466.54,22819.03
2017/12/2,10978.29981,11320.2002,10905.09961,11074.59961,463.45,#N/A
2017/12/3,11082.7002,11858.7002,10862,11323.2002,465.85,#N/A
2017/12/4,11315.40039,11657.2002,11081.79981,11657.2002,470.2,22707.16
2017/12/5,11685.7002,12032,11604.59961,11916.7002,463.28,22622.38
2017/12/6,11923.40039,14369.09961,11923.40039,14291.5,428.59,22177.04
2017/12/7,14266.09961,17899.69922,14057.29981,17899.69922,434.41,22498.03
2017/12/8,17802.90039,18353.40039,14336.90039,16569.40039,456.03,22811.08
2017/12/9,16523.30078,16783,13674.90039,15178.2002,473.5,#N/A
2017/12/10,15168.40039,15850.59961,13226.59961,15455.40039,441.72,#N/A
2017/12/11,15427.40039,17513.90039,15404.79981,16936.80078,515.14,22938.73
2017/12/12,16919.80078,17781.80078,16571.59961,17415.40039,651.43,22866.17
2017/12/13,17500,17653.09961,16039.7002,16408.19922,702.77,22758.07
2017/12/14,16384.59961,17085.80078,16185.90039,16564,695.82,22694.45
2017/12/15,16601.30078,18154.09961,16601.30078,17706.90039,684.45,22553.22
2017/12/16,17760.30078,19716.69922,17515.30078,19497.40039,696.21,#N/A
2017/12/17,19475.80078,20089,18974.09961,19140.80078,719.97,#N/A
2017/12/18,19106.40039,19371,18355.90039,19114.19922,794.65,22901.77
2017/12/19,19118.30078,19177.80078,17275.40039,17776.69922,826.82,22868
2017/12/20,17760.30078,17934.69922,16077.7002,16624.59961,819.09,22891.72
2017/12/21,16642.40039,17567.69922,15342.7002,15802.90039,821.06,22866.1
2017/12/22,15898,15943.40039,11833,13831.79981,674.86,22902.76
2017/12/23,13948.7002,15603.2002,13828.79981,14699.2002,719.39,#N/A
2017/12/24,14608.2002,14626,12747.7002,13925.79981,694.15,#N/A
2017/12/25,13995.90039,14593,13448.90039,14026.59961,765.83,22939.18
2017/12/26,14036.59961,16461.19922,14028.90039,16099.79981,773.84,22892.69
2017/12/27,16163.5,16930.90039,15114.29981,15838.5,762.84,22911.21
2017/12/28,15864.09961,15888.40039,13937.29981,14606.5,737.02,22783.98
2017/12/29,14695.79981,15279,14307,14656.2002,753.59,22764.94
2017/12/30,14681.90039,14681.90039,12350.09961,12952.2002,717.26,#N/A
2017/12/31,12897.7002,14377.40039,12755.59961,14156.40039,756.73,#N/A
2018/1/1,14112.2002,14112.2002,13154.7002,13657.2002,772.64,#N/A
2018/1/2,13625,15444.59961,13163.59961,14982.09961,884.44,#N/A
2018/1/3,14978.2002,15572.79981,14844.5,15201,962.72,#N/A
2018/1/4,15270.7002,15739.7002,14522.2002,15599.2002,980.92,23506.33
2018/1/5,15477.2002,17705.19922,15202.79981,17429.5,997.72,23714.53
2018/1/6,17462.09961,17712.40039,16764.59961,17527,1041.68,#N/A
2018/1/7,17527.30078,17579.59961,16087.7002,16477.59961,1153.17,#N/A
2018/1/8,16476.19922,16537.90039,14208.2002,15170.09961,1148.53,#N/A
2018/1/9,15123.7002,15497.5,14424,14595.40039,1299.74,23849.99
2018/1/10,14588.5,14973.29981,13691.2002,14973.29981,1255.82,23788.2
2018/1/11,14968.2002,15018.79981,13105.90039,13405.79981,1154.93,23710.43
2018/1/12,13453.90039,14229.90039,13158.09961,13980.59961,1273.2,23653.82
2018/1/13,13952.40039,14659.5,13952.40039,14360.2002,1396.42,#N/A
2018/1/14,14370.79981,14511.79981,13268,13772,1366.77,#N/A
2018/1/15,13767.29981,14445.5,13641.7002,13819.79981,1291.92,23714.88
2018/1/16,13836.09961,13843.09961,10194.90039,11490.5,1053.69,23951.81
2018/1/17,11431.09961,11678,9402.290039,11188.59961,1014.25,23868.34
2018/1/18,11198.79981,12107.29981,10942.5,11474.90039,1036.28,23763.37
2018/1/19,11429.79981,11992.79981,11172.09961,11607.40039,1039.1,23808.06
2018/1/20,11656.2002,13103,11656.2002,12899.2002,1155.15,#N/A
