Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,ETH,Oil,S&P500,DJI,NASDAQ
2018/10/5,6574.149902,6623.620117,6557.410156,6622.47998,227.6,74.34,2885.57,26447.05,7788.450195
2018/10/6,6622.450195,6628.540039,6577.799805,6588.310059,225.12,#N/A,#N/A,#N/A,#N/A
2018/10/7,6590.680176,6641.490234,6557.040039,6602.950195,226.12,#N/A,#N/A,#N/A,#N/A
2018/10/8,6600.189941,6675.060059,6576.040039,6652.22998,229.25,74.29,2884.43,26486.78,7735.950195
2018/10/9,6653.080078,6661.410156,6606.939941,6642.640137,227.98,74.96,2880.34,26430.57,7738.02002
2018/10/10,6640.290039,6640.290039,6538.959961,6585.529785,225.77,73.17,2785.68,25598.74,7422.049805
2018/10/11,6586.740234,6586.740234,6243.740234,6256.240234,189.5,70.97,2728.37,25052.83,7329.060059
2018/10/12,6239.25,6328.5,6236.470215,6274.580078,196.73,71.34,2767.13,25339.99,7496.890137
2018/10/13,6278.080078,6308.509766,6259.810059,6285.990234,199.84,#N/A,#N/A,#N/A,#N/A
2018/10/14,6288.490234,6363.209961,6280.149902,6290.930176,195.72,#N/A,#N/A,#N/A,#N/A
2018/10/15,6292.640137,6965.060059,6258.680176,6596.540039,209.7,71.78,2750.79,25250.55,7430.740234
2018/10/16,6601.410156,6673.589844,6571.370117,6596.109863,210.12,71.92,2809.92,25798.42,7645.490234
2018/10/17,6590.52002,6601.209961,6517.450195,6544.430176,207.08,69.75,2809.21,25706.68,7642.700195
2018/10/18,6542.330078,6567.540039,6450.040039,6476.709961,203.35,68.65,2768.78,25379.45,7485.140137
2018/10/19,6478.069824,6493.680176,6445.310059,6465.410156,203.73,69.12,2767.78,25444.34,7449.029785
2018/10/20,6460.919922,6497.720215,6449,6489.189941,205.43,#N/A,#N/A,#N/A,#N/A
2018/10/21,6490.089844,6556.379883,6476,6482.350098,205.14,#N/A,#N/A,#N/A,#N/A
2018/10/22,6486.049805,6543.799805,6462.97998,6487.160156,204.04,69.17,2755.88,25317.41,7468.629883
2018/10/23,6472.359863,6506.009766,6451.27002,6475.740234,204.34,66.43,2740.69,25191.43,7437.540039
2018/10/24,6478.890137,6521.990234,6468.859863,6495.839844,203.85,66.82,2656.1,24583.42,7108.399902
2018/10/25,6484.649902,6504.649902,6447.029785,6476.290039,202.72,67.33,2705.57,24984.55,7318.339844
2018/10/26,6468.439941,6498.290039,6449.609863,6474.75,203.33,67.59,2658.69,24688.31,7167.209961
2018/10/27,6480.839844,6507.410156,6453.529785,6480.379883,204.21,#N/A,#N/A,#N/A,#N/A
2018/10/28,6482.660156,6502.279785,6447.910156,6486.390137,205.37,#N/A,#N/A,#N/A,#N/A
2018/10/29,6492.350098,6503.600098,6306.990234,6332.629883,197.25,67.04,2641.25,24442.92,7050.290039
2018/10/30,6337.040039,6364.990234,6310.140137,6334.27002,197.56,66.18,2682.63,24874.64,7161.649902
2018/10/31,6336.990234,6349.160156,6316.879883,6317.609863,197.38,65.31,2711.74,25115.76,7305.899902
2018/11/1,6318.140137,6547.140137,6311.830078,6377.779785,198.87,63.69,2740.37,25380.74,7434.060059
2018/11/2,6378.919922,6396.859863,6327.379883,6388.439941,200.63,63.14,2723.06,25270.83,7356.990234
2018/11/3,6387.240234,6400.069824,6342.370117,6361.259766,200.19,#N/A,#N/A,#N/A,#N/A
2018/11/4,6365.470215,6388.629883,6294.569824,6376.129883,207.49,#N/A,#N/A,#N/A,#N/A
2018/11/5,6363.620117,6480.589844,6363.620117,6419.660156,209.09,63.1,2738.31,25461.7,7328.850098
2018/11/6,6433.379883,6463.549805,6408.160156,6461.009766,218.45,62.21,2755.45,25635.01,7375.959961
2018/11/7,6468.5,6552.160156,6468.310059,6530.140137,217.18,61.67,2813.89,26180.3,7570.75
2018/11/8,6522.27002,6536.919922,6438.529785,6453.720215,212.23,60.67,2806.83,26191.22,7530.879883
2018/11/9,6442.600098,6456.459961,6373.370117,6385.620117,210.07,60.19,2781.01,25989.3,7406.899902
2018/11/10,6386.129883,6437.279785,6385.310059,6409.220215,212.53,#N/A,#N/A,#N/A,#N/A
2018/11/11,6413.629883,6423.25,6350.169922,6411.27002,211.34,#N/A,#N/A,#N/A,#N/A
2018/11/12,6411.759766,6434.209961,6360.470215,6371.27002,210.42,59.93,2726.22,25387.18,7200.870117
2018/11/13,6373.189941,6395.27002,6342.669922,6359.490234,206.83,55.69,2722.18,25286.49,7200.870117
2018/11/14,6351.240234,6371.549805,5544.089844,5738.350098,181.4,56.25,2701.58,25080.5,7136.390137
2018/11/15,5736.149902,5774.819824,5358.379883,5648.029785,180.81,56.46,2730.2,25289.27,7259.029785
2018/11/16,5645.319824,5657.02002,5498.939941,5575.549805,175.18,56.46,2736.27,25413.22,7247.870117
2018/11/17,5578.580078,5578.580078,5519.560059,5554.330078,174,#N/A,#N/A,#N/A,#N/A
2018/11/18,5559.740234,5653.609863,5559.740234,5623.540039,177.07,#N/A,#N/A,#N/A,#N/A
2018/11/19,5620.779785,5620.779785,4842.910156,4871.490234,149.18,56.76,2690.73,25017.44,7028.47998
2018/11/20,4863.930176,4951.609863,4272.109863,4451.870117,130.34,53.43,2641.89,24465.64,6908.819824
2018/11/21,4465.540039,4675.72998,4343.97998,4602.169922,136.7,54.63,2649.93,24464.69,6972.25
2018/11/22,4611.569824,4629.640137,4365.640137,4365.939941,126.71,54.02,#N/A,#N/A,#N/A
2018/11/23,4360.700195,4396.419922,4195.680176,4347.109863,123.3,50.42,2632.56,24285.95,6938.97998
2018/11/24,4347.689941,4413.089844,3795.159912,3880.76001,113.49,#N/A,#N/A,#N/A,#N/A
2018/11/25,3880.780029,4120.870117,3585.060059,4009.969971,116.45,#N/A,#N/A,#N/A,#N/A
2018/11/26,4015.070068,4107.140137,3643.919922,3779.129883,108.33,51.63,2673.45,24640.24,7081.850098
2018/11/27,3765.949951,3862.959961,3661.01001,3820.719971,110.01,51.56,2682.17,24748.73,7082.700195
2018/11/28,3822.469971,4385.899902,3822.469971,4257.419922,122.44,50.29,2743.79,25366.43,7291.589844
2018/11/29,4269.004395,4413.020508,4145.765137,4278.84668,117.54,51.45,2737.76,25338.84,7273.080078
2018/11/30,4289.088867,4322.976563,3942.822021,4017.268555,113.17,50.93,2760.17,25538.46,7330.540039
2018/12/1,4024.464355,4309.377441,3969.710693,4214.671875,118.64,#N/A,#N/A,#N/A,#N/A
2018/12/2,4200.733398,4301.519531,4110.978516,4139.87793,116.39,#N/A,#N/A,#N/A,#N/A
2018/12/3,4147.32373,4155.979492,3840.446289,3894.130859,108.93,52.95,2790.37,25826.43,7441.509766
2018/12/4,3886.294922,4075.627686,3832.75,3956.893799,110.21,53.25,2700.06,25027.07,7158.430176
2018/12/5,3958.894775,3969.535889,3753.994873,3753.994873,102.48,52.89,#N/A,#N/A,#N/A
2018/12/6,3754.074463,3874.966064,3521.101807,3521.101807,91.76,51.49,2695.95,24947.67,7188.259766
2018/12/7,3512.590332,3512.590332,3280.22876,3419.937256,93.29,52.61,2633.08,24388.95,6969.25
2018/12/8,3421.9104,3506.043457,3350.650635,3476.114746,92.16,#N/A,#N/A,#N/A,#N/A
2018/12/9,3473.227539,3685.305664,3469.094238,3614.234375,95.14,#N/A,#N/A,#N/A,#N/A
2018/12/10,3612.046387,3647.33252,3470.144531,3502.656006,91.69,51,2637.72,24423.26,7020.52002
2018/12/11,3497.554688,3513.185059,3392.25,3424.588135,88.95,51.65,2636.78,24370.24,7031.830078
2018/12/12,3421.458252,3534.228516,3413.481445,3486.950195,90.59,51.15,2651.07,24527.27,7098.310059
2018/12/13,3487.879395,3489.739502,3298.13208,3313.677246,86.54,52.58,2650.54,24597.38,7070.330078
2018/12/14,3311.751953,3329.555908,3206.542236,3242.484863,84.31,51.2,2599.95,24100.51,6910.660156
2018/12/15,3243.997559,3275.37793,3191.303467,3236.761719,84.44,#N/A,#N/A,#N/A,#N/A
2018/12/16,3236.274658,3305.753174,3233.819824,3252.839111,85.26,#N/A,#N/A,#N/A,#N/A
2018/12/17,3253.123047,3597.917969,3253.123047,3545.864746,95.13,49.88,2545.94,23592.98,6753.72998
2018/12/18,3544.761475,3701.349365,3487.169189,3696.059082,101.11,46.24,2546.16,23675.64,6783.910156
2018/12/19,3706.824951,3949.322998,3687.22998,3745.950684,101.27,47.2,2506.96,23323.66,6636.830078
2018/12/20,3742.195068,4191.228516,3728.974609,4134.441406,116.22,45.88,2467.42,22859.6,6528.410156
2018/12/21,4133.703613,4198.429688,3850.946289,3896.543701,109.5,45.59,2416.62,22445.37,6332.990234
2018/12/22,3898.08374,4014.182617,3855.739014,4014.182617,116.76,#N/A,#N/A,#N/A,#N/A
2018/12/23,4020.994629,4085.723633,3976.405762,3998.980225,130.77,#N/A,#N/A,#N/A,#N/A
2018/12/24,4000.331787,4271.79248,4000.331787,4078.599121,140.24,42.53,2351.1,21792.2,6192.919922
2018/12/25,4081.030518,4089.561523,3760.020508,3815.490723,129.84,43.16,#N/A,#N/A,#N/A
2018/12/26,3819.666748,3893.359619,3769.86377,3857.297607,131.87,46.22,2467.7,22878.45,6554.359863
2018/12/27,3854.688477,3874.416992,3645.448486,3654.833496,116.58,44.61,2488.83,23138.82,6579.490234
2018/12/28,3653.131836,3956.135986,3642.63208,3923.918701,137.65,45.33,2485.74,23062.4,6584.52002
2018/12/29,3932.491699,3963.758789,3820.408691,3820.408691,138.02,#N/A,#N/A,#N/A,#N/A
2018/12/30,3822.384766,3901.908936,3797.219238,3865.952637,139.86,#N/A,#N/A,#N/A,#N/A
2018/12/31,3866.839111,3868.74292,3725.867432,3742.700439,133.37,45.41,2506.85,23327.46,6635.279785
2019/1/1,3746.713379,3850.913818,3707.231201,3843.52002,140.82,45.89,#N/A,#N/A,#N/A
2019/1/2,3849.216309,3947.981201,3817.409424,3943.409424,155.05,46.54,2510.03,23346.24,6665.939941
2019/1/3,3931.048584,3935.685059,3826.2229,3836.741211,149.14,47.09,2447.89,22686.22,6463.5
2019/1/4,3832.040039,3865.93457,3783.85376,3857.717529,154.58,47.96,2531.94,23433.16,6738.859863
2019/1/5,3851.973877,3904.903076,3836.900146,3845.19458,155.64,#N/A,#N/A,#N/A,#N/A
2019/1/6,3836.519043,4093.297363,3826.513184,4076.632568,157.75,#N/A,#N/A,#N/A,#N/A
2019/1/7,4078.584961,4092.613525,4020.894043,4025.248291,151.7,48.52,2549.69,23531.35,6823.470215
2019/1/8,4028.472168,4109.020996,3996.955322,4030.8479,150.36,49.78,2574.41,23787.45,6897
2019/1/9,4031.552002,4068.403564,4022.662842,4035.296387,150.8,52.36,2584.96,23879.12,6957.080078
2019/1/10,4034.411377,4064.06665,3659.174561,3678.924561,128.63,52.59,2596.64,24001.92,6986.069824
2019/1/11,3674.015381,3713.881836,3653.069824,3687.365479,127.55,51.59,2596.26,23995.95,6971.47998
2019/1/12,3686.973145,3698.978271,3653.810791,3661.301025,125.97,#N/A,#N/A,#N/A,#N/A
2019/1/13,3658.868164,3674.76001,3544.927246,3552.953125,116.9,#N/A,#N/A,#N/A,#N/A
2019/1/14,3557.311035,3727.836182,3552.285156,3706.052246,129.07,50.51,2582.61,23909.84,6905.919922
2019/1/15,3704.216309,3720.15332,3619.949219,3630.675293,122.03,52.11,2610.3,24065.59,7023.830078
2019/1/16,3631.509766,3685.7771,3624.67334,3655.006836,123.55,52.31,2616.1,24207.16,7034.689941
2019/1/17,3651.871094,3680.135986,3621.960938,3678.563965,123.74,52.07,2635.96,24370.1,7084.459961
2019/1/18,3677.990479,3682.52002,3637.080811,3657.839355,121.01,53.8,2670.71,24706.35,7157.22998
2019/1/19,3652.37793,3758.533447,3652.37793,3728.568359,124.52,#N/A,#N/A,#N/A,#N/A
2019/1/20,3725.446045,3743.387939,3583.019531,3601.013672,119.47,53.65,#N/A,#N/A,#N/A
2019/1/21,3600.372803,3608.84082,3558.537109,3576.032471,117.16,54.24,#N/A,#N/A,#N/A
2019/1/22,3575.081299,3620.746582,3539.721436,3604.577148,118.75,52.57,2632.9,24404.48,7020.359863
2019/1/23,3605.557129,3623.067871,3565.313965,3585.123047,117.45,52.62,2638.7,24575.62,7025.77002
2019/1/24,3584.500244,3616.087402,3569.092773,3600.865479,117.36,53.13,2642.33,24553.24,7073.459961
2019/1/25,3607.390381,3612.927734,3575.597412,3599.765869,116.38,53.69,2664.76,24737.2,7164.859863
2019/1/26,3599.715332,3654.933105,3593.345947,3602.460449,116.49,#N/A,#N/A,#N/A,#N/A
2019/1/27,3604.687256,3612.671387,3567.24585,3583.96582,113.41,#N/A,#N/A,#N/A,#N/A
2019/1/28,3584.283203,3586.750977,3439.23291,3470.450439,106.59,51.99,2643.85,24528.22,7085.680176
2019/1/29,3468.870117,3476.06543,3400.819824,3448.116943,105.6,53.31,2640,24579.96,7028.290039
2019/1/30,3443.896973,3495.174805,3429.387939,3486.181641,108.91,54.23,2681.05,25014.86,7183.080078
2019/1/31,3485.40918,3504.804932,3447.915771,3457.792725,107.06,53.79,2704.1,24999.67,7281.740234
2019/2/1,3460.547119,3501.954102,3431.591553,3487.945313,107.61,55.26,2706.53,25063.89,7263.870117
2019/2/2,3484.625977,3523.287354,3467.574707,3521.060791,110.43,#N/A,#N/A,#N/A,#N/A
2019/2/3,3516.139648,3521.388184,3447.924316,3464.013428,107.49,#N/A,#N/A,#N/A,#N/A
2019/2/4,3467.21167,3476.223877,3442.586914,3459.154053,107.82,54.56,2724.87,25239.37,7347.540039
2019/2/5,3454.950928,3478.148193,3451.937012,3466.357422,107.44,53.66,2737.7,25411.52,7402.080078
2019/2/6,3469.091797,3469.091797,3398.56543,3413.767822,104.92,54.01,2731.61,25390.3,7375.279785
2019/2/7,3414.929443,3427.945557,3394.218506,3399.47168,104.54,52.64,2706.05,25169.53,7288.350098
2019/2/8,3401.376465,3695.614014,3391.023682,3666.780273,119.27,52.72,2707.88,25106.33,7298.200195
2019/2/9,3671.585938,3679.941406,3646.559326,3671.203613,119.43,#N/A,#N/A,#N/A,#N/A
2019/2/10,3673.201416,3695.036133,3640.97998,3690.188232,124.81,#N/A,#N/A,#N/A,#N/A
2019/2/11,3695.613037,3695.613037,3642.287842,3648.430664,121.3,52.41,2709.8,25053.11,7307.899902
2019/2/12,3642.751953,3668.586914,3618.556885,3653.528564,122.57,53.1,2744.73,25425.76,7414.620117
2019/2/13,3653.604004,3669.746582,3617.246338,3632.070557,122.55,53.9,2753.03,25543.27,7420.379883
2019/2/14,3631.170166,3646.256592,3607.697754,3616.880859,121.39,54.41,2745.73,25439.39,7426.950195
2019/2/15,3617.368408,3647.795166,3608.206543,3620.810791,122.1,55.59,2775.6,25883.25,7472.410156
2019/2/16,3615.270264,3652.841309,3615.270264,3629.787598,123.26,#N/A,#N/A,#N/A,#N/A
2019/2/17,3633.359375,3680.537354,3619.182129,3673.836182,133.6,56.33,#N/A,#N/A,#N/A
2019/2/18,3671.369873,3936.665039,3669.982422,3915.714355,146.1,56.27,#N/A,#N/A,#N/A
2019/2/19,3911.661621,4010.879395,3908.153076,3947.094482,145.35,56.09,2779.76,25891.32,7486.77002
2019/2/20,3946.685059,4000.486328,3926.246826,3999.820557,149.55,56.92,2784.7,25954.44,7489.069824
2019/2/21,4000.256836,4010.009521,3940.108154,3954.118164,146.13,56.96,2774.88,25850.63,7459.709961
2019/2/22,3952.406494,4006.53833,3950.816406,4005.526611,149.09,57.26,2792.67,26031.81,7527.540039
2019/2/23,3998.91626,4166.286133,3968.726807,4142.526855,158.8,#N/A,#N/A,#N/A,#N/A
2019/2/24,4145.458008,4210.641602,3793.708984,3810.42749,135.85,#N/A,#N/A,#N/A,#N/A
2019/2/25,3807.002441,3913.707275,3807.002441,3882.696289,139.82,55.48,2796.11,26091.95,7554.459961
2019/2/26,3878.697266,3891.578857,3837.986328,3854.35791,138.09,55.5,2793.9,26057.98,7549.299805
2019/2/27,3857.479736,3888.80249,3787.058838,3851.047363,136.13,56.94,2792.38,25985.16,7554.509766
2019/2/28,3848.261963,3906.05835,3845.821289,3854.7854,136.75,57.22,2784.49,25916,7532.529785
2019/3/1,3853.75708,3907.79541,3851.692383,3859.58374,136.44,55.8,2803.69,26026.32,7595.350098
2019/3/2,3855.318115,3874.607422,3832.12793,3864.415039,134.21,#N/A,#N/A,#N/A,#N/A
2019/3/3,3862.266113,3875.483643,3836.905762,3847.175781,132.25,#N/A,#N/A,#N/A,#N/A
2019/3/4,3845.091553,3867.381836,3733.749756,3761.557129,127.77,56.59,2792.81,25819.65,7577.569824
2019/3/5,3759.83252,3903.916748,3745.183105,3896.375,137.82,56.56,2789.65,25806.63,7576.359863
2019/3/6,3897.081055,3919.510498,3871.460693,3903.942627,138.79,56.22,2771.45,25673.46,7505.919922
2019/3/7,3903.384766,3939.373291,3894.113037,3911.484375,138.03,56.66,2748.93,25473.23,7421.459961
2019/3/8,3913.22583,3950.432129,3875.228516,3901.131592,135.13,56.07,2743.07,25450.24,7408.140137
2019/3/9,3894.55249,3987.237793,3892.390381,3963.313721,137.97,#N/A,#N/A,#N/A,#N/A
2019/3/10,3966.174316,3966.174316,3924.381104,3951.599854,136.76,#N/A,#N/A,#N/A,#N/A
2019/3/11,3953.740234,3966.384766,3889.239014,3905.227295,133.83,56.79,2783.3,25650.88,7558.060059
2019/3/12,3903.758301,3926.88916,3863.559082,3909.15625,134.44,56.87,2791.52,25554.66,7591.029785
2019/3/13,3913.047363,3926.597656,3891.904297,3906.717285,133.26,58.26,2810.92,25702.89,7643.410156
2019/3/14,3905.576904,3946.504395,3901.296875,3924.369141,133.71,58.61,2808.48,25709.94,7630.910156
2019/3/15,3926.66333,3968.542969,3914.015381,3960.911133,137.69,58.52,2822.48,25848.87,7688.529785
2019/3/16,3963.900146,4077.036377,3961.657471,4048.72583,142.4,#N/A,#N/A,#N/A,#N/A
2019/3/17,4047.719482,4054.12207,4006.411133,4025.229004,140,#N/A,#N/A,#N/A,#N/A
2019/3/18,4029.968506,4071.556641,4009.117188,4032.507324,139.37,59.09,2832.94,25914.1,7714.47998
2019/3/19,4032.691895,4082.216064,4023.8125,4071.190186,140.52,59.03,2832.57,25887.38,7723.950195
2019/3/20,4070.793945,4089.461914,4031.11084,4087.476318,140.69,59.83,2824.23,25745.67,7728.970215
2019/3/21,4083.953857,4097.359863,4005.151367,4029.326904,136.64,59.98,2854.88,25962.51,7838.959961
2019/3/22,4028.514648,4053.906738,4021.54248,4023.968262,137.18,59.04,2800.71,25502.32,7642.669922
2019/3/23,4022.713379,4049.882568,4015.9646,4035.826416,138.24,#N/A,#N/A,#N/A,#N/A
2019/3/24,4035.163574,4040.699707,4006.192871,4022.168213,136.99,#N/A,#N/A,#N/A,#N/A
2019/3/25,4024.112793,4038.84082,3934.03125,3963.070557,135.03,58.82,2798.36,25516.83,7637.540039
2019/3/26,3969.22876,3985.080811,3944.753174,3985.080811,135.46,59.94,2818.46,25657.73,7691.52002
2019/3/27,3984.244873,4087.066162,3977.810547,4087.066162,140.99,59.41,2805.37,25625.59,7643.379883
2019/3/28,4087.584473,4094.9021,4040.266357,4069.107178,139.42,59.3,2815.44,25717.46,7669.169922
2019/3/29,4068.299805,4113.500977,4034.097168,4098.374512,142.5,60.14,2834.4,25928.68,7729.319824
2019/3/30,4092.13623,4296.806641,4053.909668,4106.660156,142.09,#N/A,#N/A,#N/A,#N/A
2019/3/31,4105.456055,4113.023438,4094.10083,4105.404297,141.51,#N/A,#N/A,#N/A,#N/A
2019/4/1,4105.362305,4164.953125,4096.901367,4158.183105,141.83,61.59,2867.19,26258.42,7828.910156
2019/4/2,4156.919434,4905.95459,4155.316895,4879.87793,163.96,62.58,2867.24,26179.13,7848.689941
2019/4/3,4879.958008,5307.003418,4876.621094,4973.021973,161.46,62.46,2873.4,26218.13,7895.549805
2019/4/4,4971.307617,5063.159668,4836.793945,4922.798828,158.05,62.1,2879.39,26384.63,7891.779785
2019/4/5,4922.806152,5053.509766,4919.491699,5036.681152,165.51,63.08,2892.74,26424.99,7938.689941
2019/4/6,5036.792969,5205.821777,4992.222168,5059.817383,165.95,#N/A,#N/A,#N/A,#N/A
2019/4/7,5062.793945,5235.186523,5050.412109,5198.896973,174.53,#N/A,#N/A,#N/A,#N/A
2019/4/8,5199.835449,5318.836426,5148.211914,5289.770996,180.26,64.4,2895.77,26341.02,7953.879883
2019/4/9,5289.917969,5289.917969,5167.418945,5204.958496,176.11,63.98,2878.2,26150.58,7909.279785
2019/4/10,5204.105469,5421.651367,5193.382324,5324.551758,177.34,64.61,2888.21,26157.16,7964.240234
2019/4/11,5325.081543,5354.225586,5017.296387,5064.487793,165.5,63.58,2888.32,26143.05,7947.359863
2019/4/12,5061.200684,5103.274414,4955.852539,5089.539063,164.74,63.89,2907.41,26412.3,7984.160156
2019/4/13,5088.850098,5127.12207,5061.589355,5096.586426,164.51,#N/A,#N/A,#N/A,#N/A
2019/4/14,5095.758789,5184.016113,5053.568359,5167.722168,167.84,#N/A,#N/A,#N/A,#N/A
2019/4/15,5167.321777,5196.606934,5024.069336,5067.108398,161.57,63.4,2905.58,26384.77,7976.009766
2019/4/16,5066.577637,5238.945313,5055.194824,5235.55957,167.62,64.05,2907.06,26452.66,8000.22998
2019/4/17,5236.135254,5274.275391,5219.205566,5251.937988,166.95,63.76,2900.45,26449.54,7996.080078
2019/4/18,5251.480469,5319.986328,5250.506836,5298.385742,173.81,64,2905.03,26559.54,7998.060059
2019/4/19,5298.154297,5336.680176,5233.334961,5303.8125,173.71,#N/A,#N/A,#N/A,#N/A
2019/4/20,5304.160645,5358.490723,5295.87793,5337.88623,173.75,#N/A,#N/A,#N/A,#N/A
2019/4/21,5335.878906,5359.924805,5257.339355,5314.53125,170.05,#N/A,#N/A,#N/A,#N/A
2019/4/22,5312.494629,5422.6875,5280.276855,5399.365234,171.87,65.7,2907.97,26511.05,8015.27002
2019/4/23,5399.365723,5633.802246,5389.408691,5572.362305,171.45,66.3,2933.68,26656.39,8120.819824
2019/4/24,5571.508301,5642.044434,5418.263184,5464.866699,165.83,65.89,2927.25,26597.05,8102.009766
2019/4/25,5466.524414,5542.238281,5181.338867,5210.515625,154.46,65.21,2926.17,26462.08,8118.680176
2019/4/26,5210.304688,5383.634277,5177.368652,5279.348145,156.35,63.3,2939.88,26543.33,8146.399902
2019/4/27,5279.471191,5310.75,5233.635742,5268.291016,158.43,#N/A,#N/A,#N/A,#N/A
2019/4/28,5271.746582,5326.231934,5255.683594,5285.13916,157.3,#N/A,#N/A,#N/A,#N/A
2019/4/29,5284.858398,5311.274902,5216.487793,5247.352539,155.2,63.5,2943.03,26554.39,8161.850098
2019/4/30,5247.726074,5363.257324,5224.189941,5350.726563,162.17,63.91,2945.83,26592.91,8095.390137
2019/5/1,5350.914551,5418.003906,5347.645996,5402.697266,160.82,63.6,2923.73,26430.14,8049.640137
2019/5/2,5402.422852,5522.262695,5394.217285,5505.283691,162.12,61.81,2917.52,26307.79,8036.77002
2019/5/3,5505.552246,5865.881836,5490.20166,5768.289551,167.95,61.94,2945.64,26504.95,8164
2019/5/4,5769.202637,5886.893555,5645.469238,5831.16748,164.03,#N/A,#N/A,#N/A,#N/A
2019/5/5,5831.068359,5833.862793,5708.035156,5795.708496,163.45,#N/A,#N/A,#N/A,#N/A
2019/5/6,5791.693359,5802.95752,5653.6875,5746.807129,172.65,62.25,2932.47,26438.48,8123.290039
2019/5/7,5745.599121,5988.178223,5741.395996,5829.501465,169.8,61.4,2884.05,25965.09,7963.759766
2019/5/8,5849.481445,5989.980957,5794.71582,5982.45752,170.95,62.12,2879.42,25967.33,7943.319824
2019/5/9,5982.316406,6183.039063,5982.316406,6174.528809,170.29,61.7,2870.72,25828.36,7910.589844
2019/5/10,6175.822754,6434.617676,6161.519043,6378.849121,173.14,61.66,2881.4,25942.37,7916.939941
2019/5/11,6379.666992,7333.00293,6375.69873,7204.771484,194.3,#N/A,#N/A,#N/A,#N/A
2019/5/12,7203.507324,7503.87207,6815.770996,6972.371582,187.33,#N/A,#N/A,#N/A,#N/A
2019/5/13,6971.178223,8047.413086,6898.282227,7814.915039,196.85,61.04,2811.87,25324.99,7647.02002
2019/5/14,7807.884277,8268.712891,7696.391113,7994.416016,217.15,61.78,2834.41,25532.05,7734.490234
2019/5/15,7989.374512,8216.423828,7899.106934,8205.167969,247.15,62.02,2850.96,25648.02,7822.149902
2019/5/16,8194.500977,8320.824219,7729.608398,7884.90918,264.01,62.87,2876.32,25862.68,7898.049805
2019/5/17,7886.925781,7929.145508,7038.124512,7343.895508,243.76,62.76,2859.53,25764,7816.279785
2019/5/18,7341.664551,7447.271973,7251.504395,7271.208008,234.6,#N/A,#N/A,#N/A,#N/A
2019/5/19,7267.962891,8261.941406,7267.962891,8197.689453,261.29,#N/A,#N/A,#N/A,#N/A
2019/5/20,8196.923828,8200.967773,7678.781738,7978.309082,251.86,63.1,2840.23,25679.9,7702.379883
2019/5/21,7977.969238,8062.167969,7843.339844,7963.327637,255.22,62.99,2864.36,25877.33,7785.720215
2019/5/22,7956.291992,7997.612305,7615.987305,7680.066406,244.7,61.42,2856.27,25776.61,7750.839844
2019/5/23,7677.269043,7943.791504,7533.196777,7881.84668,245.97,57.91,2822.24,25490.47,7628.279785
2019/5/24,7881.695313,8140.719727,7824.44873,7987.371582,249.48,58.63,2826.06,25585.69,7637.009766
2019/5/25,7991.885254,8117.925781,7965.976074,8052.543945,251.76,#N/A,#N/A,#N/A,#N/A
2019/5/26,8055.206055,8687.520508,7924.67041,8673.21582,267.07,58.77,#N/A,#N/A,#N/A
2019/5/27,8674.072266,8907.174805,8668.705078,8805.77832,272.86,59.16,#N/A,#N/A,#N/A
2019/5/28,8802.757813,8807.016602,8634.72168,8719.961914,271.77,59.14,2802.39,25347.77,7607.350098
2019/5/29,8718.591797,8755.852539,8482.728516,8659.487305,269.46,58.81,2783.02,25126.41,7547.310059
2019/5/30,8661.760742,9008.314453,8221.273438,8319.472656,255.86,56.59,2788.86,25169.88,7567.720215
2019/5/31,8320.286133,8586.65918,8172.550781,8574.501953,268.11,53.5,2752.06,24815.04,7453.149902
2019/6/1,8573.839844,8625.600586,8481.578125,8564.016602,265.39,#N/A,#N/A,#N/A,#N/A
2019/6/2,8565.473633,8809.303711,8561.235352,8742.958008,270.23,#N/A,#N/A,#N/A,#N/A
2019/6/3,8741.74707,8743.5,8204.185547,8208.995117,252.61,53.25,2744.45,24819.78,7333.02002
2019/6/4,8210.985352,8210.985352,7564.48877,7707.770996,241.34,53.48,2803.27,25332.18,7527.120117
2019/6/5,7704.343262,7901.849121,7668.668457,7824.231445,247.05,51.68,2826.15,25539.57,7575.47998
2019/6/6,7819.633301,7937.34082,7571.471191,7822.023438,249.47,52.59,2843.49,25720.66,7615.549805
2019/6/7,7826.901367,8126.15332,7788.373535,8043.951172,250.93,53.99,2873.34,25983.94,7742.100098
2019/6/8,8036.774902,8076.891113,7837.61084,7954.12793,245.74,#N/A,#N/A,#N/A,#N/A
2019/6/9,7949.674805,7975.974121,7583.219727,7688.077148,233.09,#N/A,#N/A,#N/A,#N/A
2019/6/10,7692.284668,8031.909668,7586.730957,8000.32959,247.52,53.26,2886.73,26062.68,7823.169922
2019/6/11,8004.243652,8026.394043,7772.803711,7927.714355,245.78,53.27,2885.72,26048.51,7822.569824
2019/6/12,7925.434082,8196.648438,7862.359863,8145.857422,260.9,51.14,2879.84,26004.83,7792.720215
2019/6/13,8145.54541,8311.567383,8087.061035,8230.923828,256.17,52.28,2891.64,26106.77,7837.129883
2019/6/14,8230.898438,8710.636719,8183.393066,8693.833008,264.09,52.51,2886.98,26089.61,7796.660156
2019/6/15,8689.746094,8859.12793,8618.395508,8838.375,269.02,#N/A,#N/A,#N/A,#N/A
